Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%)
,,,,,, 675.538461538462 , 33.8210787170704 , 698.8 , 52.7579658611372 , 701.5 , 61.4445559929515 ,,,,,,, 666.4 , 27.5598409916273 , 522.4 , 18.8790488141169 ,,,,, 565.6 , 18.7354181008693 , 603.815384615385 , 19.7917632751596 ,,,,,,,,, 608.8 , 17.6184077164536 ,,,,, 626.8 , 18.4981434679248 , 585.815384615385 , 20.6003992603978 ,,,,, 619.6 , 17.5156122089877 ,,, 683.153846153846 , 44.158586879857 ,,
,,,,,, 676 , 34.2024468585537 , 699.353846153846 , 53.3890518290073 , 702.053846153846 , 62.0192235446646 ,,,,,,, 667.138461538462 , 28.0067028965072 , 524.615384615385 , 18.9155470773529 ,,,,, 567.815384615385 , 18.8876574715663 , 605.2 , 19.6994682425724 ,,,,,,,,, 611.015384615385 , 17.4126922855636 ,,,,, 629.015384615385 , 18.5450351894621 , 587.2 , 20.5435351951904 ,,,,, 621.815384615385 , 17.3279612422259 ,,, 683.5 , 44.5486992444667 ,,
,,,,,, 676.738461538462 , 34.8233729500529 , 699.7 , 53.7839513664076 , 702.4 , 62.3752270534751 ,,,,,,, 667.6 , 28.2924179779204 , 526 , 18.9207483572777 ,,,,, 569.2 , 18.9731936337152 , 607.415384615385 , 19.5301457214685 ,,,,,,,,, 612.4 , 17.2893248511092 ,,,,, 630.4 , 18.5984556516165 , 589.415384615385 , 20.4168510252603 ,,,,, 623.2 , 17.2243800796596 ,,, 684.053846153846 , 45.1784557245991 ,,
,,,,,, 677.2 , 35.2181109932043 , 700.253846153846 , 54.4162133762942 , 702.854437869823 , 62.8386790751176 ,,,,,,, 668.338461538462 , 28.7599464330294 , 528.215384615385 , 18.903272518334 ,,,,, 571.415384615385 , 19.0883973133196 , 608.8 , 19.4141454195781 ,,,,,,,,, 614.615384615385 , 17.1044299166868 ,,,,, 632.615384615385 , 18.7243104333302 , 590.8 , 20.3173725525373 ,,,,, 625.415384615385 , 17.083320860612 ,,, 684.4 , 45.5754327357486 ,,
,,,,,, 677.938461538462 , 35.8602288474736 , 700.6 , 54.811458525231 , 703.138461538462 , 63.125977752748 ,,,,,,, 668.8 , 29.0586930312741 , 529.6 , 18.8782601614562 ,,,,, 572.8 , 19.1437638650367 , 611.015384615385 , 19.2308620812923 ,,,,,,,,, 616 , 16.9986967189551 ,,,,, 634 , 18.82917126996 , 593.015384615385 , 20.1304320350179 ,,,,, 626.8 , 17.0118599793469 ,,, 684.953846153846 , 46.215791886249 ,,
,,,,,, 678.4 , 36.2680627769834 , 701.153846153846 , 55.4436409244918 , 703.6 , 63.5887881640854 ,,,,,,, 669.538461538462 , 29.5472416443373 , 531.815384615385 , 18.8205749196077 ,,,,, 575.015384615385 , 19.2007091713228 , 612.4 , 19.1203330544408 ,,,,,,,,, 618.215384615385 , 16.8486227160307 ,,,,, 636.215384615385 , 19.0407028572676 , 594.4 , 19.9991458015473 ,,,,, 629.015384615385 , 16.9263528029941 ,,, 685.3 , 46.6191441006337 ,,
,,,,,, 678.854437869823 , 36.6744504316083 , 701.5 , 55.838437961766 , 704.338461538462 , 64.3182960458907 ,,,,,,, 670 , 29.8592235489397 , 533.2 , 18.7764915278522 ,,,,, 576.4 , 19.2143721663367 , 614.615384615385 , 18.9544052622912 ,,,,,,,,, 619.6 , 16.7683763834911 ,,,,, 637.6 , 19.201272673677 , 596.615384615385 , 19.7718770143732 ,,,,, 630.4 , 16.8919342249029 ,,, 685.853846153846 , 47.2692757926906 ,,
,,,,,, 679.138461538462 , 36.9308488502584 , 702.053846153846 , 56.4692539149546 , 704.8 , 64.7669900137106 ,,,,,,, 670.738461538462 , 30.3690877946994 , 535.415384615385 , 18.699097996211 ,,,,, 578.615384615385 , 19.1983576497206 , 616 , 18.8597359458776 ,,,,,,,,, 621.815384615385 , 16.6643020402415 ,,,,, 639.815384615385 , 19.5055558159375 , 598 , 19.6223746355688 ,,,,, 632.615384615385 , 16.8689985640681 ,,, 686.2 , 47.6784547448409 ,,
,,,,,, 679.6 , 37.3513958990486 , 702.4 , 56.8627855981055 , 705.538461538462 , 65.4726201936831 ,,,,,,, 671.2 , 30.6944688561098 , 536.8 , 18.6496756901136 ,,,,, 580 , 19.1639141167729 , 618.215384615385 , 18.7264876028707 ,,,,,,,,, 623.2 , 16.6157715953985 ,,,,, 641.2 , 19.7264695158582 , 600.215384615385 , 19.3774179825459 ,,,,, 634 , 16.8755862949646 ,,, 686.753846153846 , 48.3374336827057 ,,
,,,,,, 680.054437869822 , 37.7701269658108 , 702.953846153846 , 57.4909099283915 , 706 , 65.9056144685794 ,,,,,,, 671.938461538462 , 31.2258742683524 , 539.015384615385 , 18.5747150904326 ,,,,, 582.215384615385 , 19.0695840792002 , 619.6 , 18.6564249635851 ,,,,,,,,, 625.415384615385 , 16.5667140203479 ,,,,, 643.415384615385 , 20.1313566908533 , 601.6 , 19.2239601189035 ,,,,, 636.215384615385 , 16.9210857297794 ,,, 687.1 , 48.7518311118582 ,,
,,,,,, 680.338461538462 , 38.034144576049 , 703.3 , 57.8823383033179 , 706.738461538462 , 66.5849466771287 ,,,,,,, 672.4 , 31.5647707091455 , 540.4 , 18.5332955776081 ,,,,, 583.6 , 18.9869635938267 , 621.815384615385 , 18.5685061739934 ,,,,,,,,, 626.8 , 16.5549726119541 ,,,,, 644.8 , 20.4178372492715 , 603.815384615385 , 18.9836045393278 ,,,,, 637.6 , 16.9721441535478 ,,, 687.653846153846 , 49.4186361035839 ,,
,,,,,, 680.8 , 38.4669032509095 , 703.853846153846 , 58.5064172362104 , 707.2 , 67.0008049110809 ,,,,,,, 673.138461538462 , 32.1178600994435 , 542.615384615385 , 18.4747101049848 ,,,,, 585.815384615385 , 18.8196952871365 , 623.2 , 18.5302057215249 ,,,,,,,,, 629.015384615385 , 16.5682744378719 ,,,,, 646.6 , 20.8304063558195 , 605.2 , 18.8394965760012 ,,,,, 639.815384615385 , 17.0914702612659 ,,, 688 , 49.837583834581 ,,
,,,,,, 681.353846153846 , 38.9921930228804 , 704.2 , 58.8948894417791 , 707.938461538462 , 67.6516731968692 ,,,,,,, 673.6 , 32.4703322373623 , 544 , 18.4479655767448 ,,,,, 587.2 , 18.6953495953304 , 625.415384615385 , 18.49811401098 ,,,,,,,,, 630.4 , 16.5975629372195 ,,,,, 648.4 , 21.2902530719315 , 607.415384615385 , 18.6084874238611 ,,,,, 641.2 , 17.1903564443566 ,,, 688.553846153846 , 50.5110981754835 ,,
,,,,,, 681.7 , 39.3237389671695 , 704.753846153846 , 59.5135503243758 , 708.4 , 68.0491293311609 ,,,,,,, 674.338461538462 , 33.0451520160496 , 546.215384615385 , 18.4252175758437 ,,,,, 589.415384615385 , 18.4696049687705 , 626.8 , 18.4975449976199 ,,,,,,,,, 632.615384615385 , 16.679646557183 ,,,,, 650.2 , 21.7995543913542 , 608.8 , 18.4659809673752 ,,,,, 643.415384615385 , 17.3889973676854 ,,, 688.9 , 50.9338687355335 ,,
,,,,,, 682.253846153846 , 39.859262239374 , 705.1 , 59.898204921764 , 709.138461538462 , 68.6696568741166 ,,,,,,, 674.8 , 33.4111954594564 , 547.6 , 18.4247798627385 ,,,,, 590.8 , 18.3147644926485 , 629.015384615385 , 18.5299749024275 ,,,,,,,,, 634 , 16.7538441445765 ,,,,, 652 , 22.3625099751926 , 611.015384615385 , 18.257211231679 ,,,,, 644.8 , 17.5392796731773 ,,, 689.453846153846 , 51.612881831134 ,,
,,,,,, 682.6 , 40.1970435012133 , 705.653846153846 , 60.510066725679 , 709.6 , 69.047635107319 ,,,,,,, 675.538461538462 , 34.0076811791511 , 549.815384615385 , 18.4471984567502 ,,,,, 593.015384615385 , 18.0510340342904 , 630.4 , 18.572171955477 ,,,,,,,,, 636.215384615385 , 16.9108599499606 ,,,,, 653.8 , 22.9788437003779 , 612.4 , 18.1404841440013 ,,,,, 647.015384615385 , 17.8232734063615 ,,, 689.8 , 52.0386898783359 ,,
,,,,,, 683.153846153846 , 40.7422670337162 , 706 , 60.8900404788627 , 710.338461538462 , 69.6362630335575 ,,,,,,, 676 , 34.3872175857999 , 551.2 , 18.4758672269645 ,,,,, 594.4 , 17.8795341593705 , 632.615384615385 , 18.6767297743013 ,,,,,,,,, 637.6 , 17.0338537319031 ,,,,, 655.6 , 23.651033048523 , 614.615384615385 , 17.9785797089115 ,,,,, 648.4 , 18.0289811833868 ,,, 690.353846153846 , 52.7219002215485 ,,
,,,,,, 683.5 , 41.085927815902 , 706.553846153846 , 61.4937249564011 , 710.8 , 69.9938937455236 ,,,,,,, 676.738461538462 , 35.0051788800731 , 553.415384615385 , 18.5447323846869 ,,,,, 596.615384615385 , 17.600626278585 , 634 , 18.7662566947533 ,,,,,,,,, 639.815384615385 , 17.2722228161685 ,,,,, 656.707692307692 , 24.0935549879839 , 616 , 17.8942745054496 ,,,,, 650.615384615385 , 18.4060960288997 ,,, 690.7 , 53.1499048519601 ,,
,,,,,, 684.053846153846 , 41.6402456941028 , 706.9 , 61.8681599745863 , 711.538461538462 , 70.5494030691017 ,,,,,,, 677.2 , 35.3980464050767 , 554.8 , 18.6014539581095 ,,,,, 598 , 17.4266780719768 , 636.215384615385 , 18.9500995247518 ,,,,,,,,, 641.2 , 17.4482161114748 ,,,,, 657.4 , 24.3816321680493 , 618.215384615385 , 17.7886313775938 ,,,,, 652 , 18.6744460174897 ,,, 691.253846153846 , 53.8359244519622 ,,
,,,,,, 684.4 , 41.9893841184572 , 707.453846153846 , 62.4623033137638 , 712 , 70.8860342377085 ,,,,,,, 677.938461538462 , 36.0371515542949 , 557.015384615385 , 18.7119908873341 ,,,,, 600.215384615385 , 17.1545461812369 , 637.6 , 19.0914179066888 ,,,,,,,,, 643.415384615385 , 17.7750748323463 ,,,,, 658.507692307692 , 24.8613899507965 , 619.6 , 17.7419476044035 ,,,,, 653.8 , 19.0595404348892 ,,, 691.6 , 54.265232439434 ,,
,,,,,, 684.953846153846 , 42.5521158040991 , 707.8 , 62.8303544523684 , 712.738461538462 , 71.4075603317005 ,,,,,,, 678.4 , 36.4430951523435 , 558.4 , 18.7918860898759 ,,,,, 601.6 , 16.9910905460769 , 639.815384615385 , 19.3618003389955 ,,,,,,,,, 644.8 , 18.0088353550021 ,,,,, 659.2 , 25.1732421393477 , 621.815384615385 , 17.6999788762435 ,,,,, 655.6 , 19.4873303012777 ,,, 692.153846153846 , 54.9525927768005 ,,
,,,,,, 685.3 , 42.9062828872976 , 708.353846153846 , 63.4136192552047 , 713.2 , 71.7227641626328 ,,,,,,, 679.138461538462 , 37.1028555743394 , 560.615384615385 , 18.933238346135 ,,,,, 603.815384615385 , 16.7448258667472 , 641.2 , 19.5595817041199 ,,,,,,,,, 646.6 , 18.3481975596473 ,,,,, 660.307692307692 , 25.6918660277425 , 623.2 , 17.6951115200037 ,,,,, 657.4 , 19.959815331089 ,,, 692.5 , 55.3822627837806 ,,
,,,,,, 685.853846153846 , 43.4766719174477 , 708.7 , 63.7744616598668 , 713.881656804734 , 72.1730955282217 ,,,,,,, 679.6 , 37.5215173638525 , 562 , 19.0277539545942 ,,,,, 605.2 , 16.6026767886657 , 643.415384615385 , 19.9243053201051 ,,,,,,,,, 648.4 , 18.7294366859923 ,,,,, 661 , 26.028546805006 , 625.415384615385 , 17.7230668874005 ,,,,, 659.2 , 20.4791286419953 ,,, 693.053846153846 , 56.0694223380927 ,,
,,,,,, 686.2 , 43.8353709835809 , 709.253846153846 , 64.3455490510089 , 714.307692307692 , 72.4453295167731 ,,,,,,, 680.054437869822 , 37.9384018690829 , 564.215384615385 , 19.1837681844808 ,,,,, 607.415384615385 , 16.3831471199216 , 644.8 , 20.1836800932096 ,,,,,,,,, 650.2 , 19.1546167827902 ,,,,, 662.107692307692 , 26.5876650838714 , 626.8 , 17.7636804059724 ,,,,, 661 , 21.0475935326137 ,,, 693.4 , 56.4984701161945 ,,
,,,,,, 686.753846153846 , 44.4125844190496 , 709.6 , 64.6983857196482 , 715 , 72.8725810155419 ,,,,,,, 680.338461538462 , 38.2012723972735 , 565.6 , 19.2811745590902 ,,,,, 608.8 , 16.2522321963504 , 646.6 , 20.5586548481126 ,,,,,,,,, 652 , 19.628109408437 ,,,,, 662.8 , 26.950103419763 , 629.015384615385 , 17.867167627865 ,,,,, 662.8 , 21.6675863766708 ,,, 693.953846153846 , 57.1838234787228 ,,
,,,,,, 687.1 , 44.7752710119575 , 710.054437869823 , 65.1565935756716 , 716.107692307692 , 73.5173795729259 ,,,,,,, 680.8 , 38.6321823389279 , 567.815384615385 , 19.4306910708861 ,,,,, 611.015384615385 , 16.0673755263778 , 648.4 , 20.9781798010606 ,,,,,,,,, 653.8 , 20.1494344731957 ,,,,, 663.907692307692 , 27.5511888276773 , 630.4 , 17.9567137869567 ,,,,, 664.6 , 22.3415471233608 ,,, 694.3 , 57.6112280553544 ,,
,,,,,, 687.653846153846 , 45.3583997346024 , 710.338461538462 , 65.4399883405173 , 716.8 , 73.8963359261639 ,,,,,,, 681.353846153846 , 39.155285744071 , 569.2 , 19.5167605257996 ,,,,, 612.4 , 15.9683825706643 , 650.2 , 21.4443599563547 ,,,,,,,,, 655.6 , 20.7210728634064 ,,,,, 664.6 , 27.9403139357873 , 632.615384615385 , 18.141316144103 ,,,,, 665.707692307692 , 22.7842281451234 ,,, 694.853846153846 , 58.2931166012013 ,,
,,,,,, 688 , 45.7244820908084 , 710.8 , 65.8954290918462 , 717.907692307692 , 74.4648109218622 ,,,,,,, 681.7 , 39.4854874254906 , 571.415384615385 , 19.6363005209084 ,,,,, 614.615384615385 , 15.838350213455 , 652 , 21.9618720531 ,,,,,,,,, 657.4 , 21.3456453553132 ,,,,, 665.707692307692 , 28.584795659782 , 634 , 18.283388081391 ,,,,, 666.4 , 23.0720475686538 ,,, 695.2 , 58.7178274233984 ,,
,,,,,, 688.553846153846 , 46.3125420440259 , 711.538461538462 , 66.6105152151921 , 718.6 , 74.7968895275883 ,,,,,,, 682.253846153846 , 40.018903549239 , 572.8 , 19.6963835771574 ,,,,, 616 , 15.7756900788072 , 653.8 , 22.5298946346085 ,,,,,,,,, 658.507692307692 , 21.7574938553804 ,,,,, 666.4 , 29.0014569750102 , 636.215384615385 , 18.5551284430242 ,,,,, 667.507692307692 , 23.5508265026375 ,,, 695.753846153846 , 59.3945514755459 ,,
,,,,,, 688.9 , 46.6813821828108 , 712 , 67.0485637215475 , 719.707692307692 , 75.2920855434249 ,,,,,,, 682.6 , 40.3553997812907 , 575.015384615385 , 19.7635368176959 ,,,,, 618.215384615385 , 15.7066886832499 , 655.6 , 23.1508631395614 ,,,,,,,,, 659.2 , 22.0258992807871 ,,,,, 667.138461538462 , 29.4577952358488 , 637.6 , 18.7537118209745 ,,,,, 668.2 , 23.8617161250433 ,,, 696.1 , 59.8154964550579 ,,
,,,,,, 689.453846153846 , 47.2733166408652 , 712.738461538462 , 67.7345821514097 , 720.4 , 75.5796451785332 ,,,,,,, 683.153846153846 , 40.8986275850865 , 576.4 , 19.784832833302 ,,,,, 619.6 , 15.6838193467315 , 657.4 , 23.8273160327928 ,,,,,,,,, 660.307692307692 , 22.4734462045687 ,,,,, 667.6 , 29.7492974850588 , 639.815384615385 , 19.1194010683446 ,,,,, 669.307692307692 , 24.378222985219 ,,, 696.653846153846 , 60.4853288283509 ,,
,,,,,, 689.8 , 47.6442321214559 , 713.2 , 68.1537293179618 , 721.507692307692 , 76.0060045654164 ,,,,,,, 683.5 , 41.2410839742343 , 578.615384615385 , 19.78208653752 ,,,,, 621.815384615385 , 15.6809094581746 , 658.507692307692 , 24.2723064910844 ,,,,,,,,, 661 , 22.7647550317566 ,,,,, 668.338461538462 , 30.2258460644454 , 641.2 , 19.3790589418201 ,,,,, 670 , 24.7132008542918 ,,, 697 , 60.9014232038381 ,,
,,,,,, 690.353846153846 , 48.2389150608774 , 713.938461538462 , 68.8084129442612 , 722.2 , 76.2522040869284 ,,,,,,, 684.053846153846 , 41.7935538678931 , 580 , 19.7560142274961 ,,,,, 623.2 , 15.7008065188898 , 659.2 , 24.5618760817028 ,,,,,,,,, 662.107692307692 , 23.2498335273235 ,,,,, 668.8 , 30.5300681556393 , 643 , 19.7538865761679 ,,,,, 671.107692307692 , 25.269055026218 ,,, 697.553846153846 , 61.5626239715948 ,,
,,,,,, 690.7 , 48.6111814477494 , 714.4 , 69.2073393277034 , 723.307692307692 , 76.6153235465311 ,,,,,,, 684.4 , 42.1415925525018 , 582.215384615385 , 19.6740804691941 ,,,,, 625.415384615385 , 15.7686109910335 , 660.307692307692 , 25.0439769954129 ,,,,,,,,, 662.8 , 23.5651362986575 ,,,,, 669.538461538462 , 31.0270940545365 , 644.8 , 20.1725301039301 ,,,,, 671.8 , 25.6291223335739 ,,, 697.9 , 61.9727798755541 ,,
,,,,,, 691.253846153846 , 49.2074220776923 , 715.138461538462 , 69.8287421305614 , 724 , 76.8239616884725 ,,,,,,, 684.953846153846 , 42.702664546363 , 583.6 , 19.5979417415864 ,,,,, 626.8 , 15.8341418152424 , 661 , 25.3572968655756 ,,,,,,,,, 663.907692307692 , 24.0895194641661 ,,,,, 670 , 31.3441836885245 , 646.6 , 20.636925827548 ,,,,, 672.907692307692 , 26.2258978982343 ,,, 698.453846153846 , 62.6236121569696 ,,
,,,,,, 691.6 , 49.5802761435388 , 715.6 , 70.2063390005827 , 725.107692307692 , 77.1303280849173 ,,,,,,, 685.3 , 43.0558632187811 , 585.815384615385 , 19.4379431534976 ,,,,, 629.015384615385 , 15.9773558583752 , 662.107692307692 , 25.8782115373393 ,,,,,,,,, 664.6 , 24.429958997143 ,,,,, 670.738461538462 , 31.8618896147355 , 648.4 , 21.1491280480816 ,,,,, 673.6 , 26.6120149315096 ,,, 698.8 , 63.0248906423652 ,,
,,,,,, 692.153846153846 , 50.1768246317422 , 716.338461538462 , 70.7928661532315 , 725.8 , 77.3056759978639 ,,,,,,, 685.853846153846 , 43.6248256668284 , 587.2 , 19.3157000665329 ,,,,, 630.4 , 16.0915986520038 , 662.8 , 26.2162740443874 ,,,,,,,,, 665.707692307692 , 24.9954700163903 ,,,,, 671.2 , 32.19195084484 , 650.2 , 21.7113012235647 ,,,,, 674.8 , 27.305665394628 ,,, 699.353846153846 , 63.6568705359593 ,,
,,,,,, 692.5 , 50.5494683138179 , 716.8 , 71.1482519256749 , 726.907692307692 , 77.5623991267693 ,,,,,,, 686.2 , 43.9827169933956 , 589.415384615385 , 19.0886627055028 ,,,,, 632.615384615385 , 16.315490125337 , 663.907692307692 , 26.7776012279551 ,,,,,,,,, 666.4 , 25.362176949729 ,,,,, 671.938461538462 , 32.7304639121387 , 652 , 22.3269463384766 ,,,,, 675.538461538462 , 27.7481322137789 ,,, 699.7 , 64.0477756411542 ,,
,,,,,, 693.053846153846 , 51.1450227208299 , 717.538461538462 , 71.6986820702772 , 727.6 , 77.7090359601739 ,,,,,,, 686.753846153846 , 44.558786018621 , 590.8 , 18.9298161742257 ,,,,, 634 , 16.4820045011342 , 664.6 , 27.1414307613606 ,,,,,,,,, 667.138461538462 , 25.7647943310996 ,,,,, 672.4 , 33.0735498368355 , 653.107692307692 , 22.7323910850021 ,,,,, 676 , 28.0307899110226 ,,, 700.253846153846 , 64.6662174317639 ,,
,,,,,, 693.4 , 51.5166278302994 , 718 , 72.031213631883 , 728.963313609467 , 77.9698536581223 ,,,,,,, 687.1 , 44.9208575142932 , 593.015384615385 , 18.6542458537291 ,,,,, 636.215384615385 , 16.7927836163856 , 665.707692307692 , 27.7447834083863 ,,,,,,,,, 667.6 , 26.0225226725764 ,,,,, 673.138461538462 , 33.6329095054598 , 653.8 , 22.996379873218 ,,,,, 676.738461538462 , 28.4929216481102 ,,, 700.6 , 65.048126855646 ,,
,,,,,, 693.953846153846 , 52.109842237299 , 718.738461538461 , 72.5447127278354 , 729.815384615385 , 78.1159862025884 ,,,,,,, 687.653846153846 , 45.5031772057547 , 594.4 , 18.4718989183851 ,,,,, 637.6 , 17.0158136036112 , 666.4 , 28.1353657434021 ,,,,,,,,, 668.338461538462 , 26.4447693969439 ,,,,, 673.6 , 33.9890145165595 , 654.907692307692 , 23.4360900600866 ,,,,, 677.2 , 28.7879755819267 ,,, 701.153846153846 , 65.6514196800302 ,,
,,,,,, 694.3 , 52.4795559032342 , 719.2 , 72.8539913859964 , 731.2 , 78.3296925227695 ,,,,,,, 688 , 45.8688716180763 , 596.615384615385 , 18.1702082723629 ,,,,, 639.4 , 17.3403160885012 , 667.6 , 28.8374165231302 ,,,,,,,,, 668.8 , 26.7149189663434 ,,,,, 674.338461538462 , 34.5691598809121 , 655.6 , 23.721948959439 ,,,,, 677.938461538462 , 29.2700971566572 ,,, 701.5 , 66.0234070363292 ,,
,,,,,, 694.853846153846 , 53.0690496887259 , 719.938461538462 , 73.3301178821683 , 733.415384615385 , 78.6227232081546 ,,,,,,, 688.553846153846 , 46.4565150845436 , 598 , 17.9787581177663 ,,,,, 641.2 , 17.705542774978 , 668.338461538462 , 29.2854774102864 ,,,,,,,,, 669.538461538462 , 27.1572763355172 ,,,,, 674.8 , 34.9382115464433 , 656.707692307692 , 24.1973784627911 ,,,,, 678.4 , 29.5777343807821 ,,, 702.053846153846 , 66.6100753126597 ,,
,,,,,, 695.2 , 53.4360004989231 , 720.4 , 73.6159898960495 , 734.8 , 78.7836249769445 ,,,,,,, 688.9 , 46.8252313379172 , 600.215384615385 , 17.6737557493731 ,,,,, 643 , 18.1134300392793 , 668.8 , 29.5717987458274 ,,,,,,,,, 670 , 27.4401380936598 ,,,,, 675.538461538462 , 35.5389681190379 , 657.4 , 24.5060146552035 ,,,,, 679.138461538462 , 30.0801167816771 ,,, 702.4 , 66.9712161909145 ,,
,,,,,, 695.753846153846 , 54.0203686876017 , 721.081656804734 , 74.0217599232339 , 737.015384615385 , 79.0201436792904 ,,,,,,, 689.453846153846 , 47.4172026954063 , 601.6 , 17.4869416966201 ,,,,, 644.8 , 18.5660724489491 , 669.538461538462 , 30.0400641599107 ,,,,,,,,, 670.738461538462 , 27.9030534356754 ,,,,, 676 , 35.9208188087785 , 658.507692307692 , 25.0186048207577 ,,,,, 679.6 , 30.4004874922355 ,,, 702.953846153846 , 67.5398250221267 ,,
,,,,,, 696.1 , 54.3836734680394 , 721.507692307692 , 74.26544627909 , 738.4 , 79.1621820944013 ,,,,,,, 689.8 , 47.7882974408556 , 603.815384615385 , 17.1992577684224 ,,,,, 646.6 , 19.0657226689887 , 670 , 30.3391238147458 ,,,,,,,,, 671.2 , 28.1988941953052 ,,,,, 676.738461538462 , 36.5418849982564 , 659.2 , 25.3509081675849 ,,,,, 680.338461538462 , 30.9233374780915 ,,, 703.3 , 67.8892524037235 ,,
,,,,,, 696.653846153846 , 54.9614980422541 , 722.2 , 74.6452681726702 , 740.615384615385 , 79.3926044080332 ,,,,,,, 690.353846153846 , 48.383534800478 , 605.2 , 17.0289382762176 ,,,,, 648.4 , 19.6147873284525 , 670.738461538462 , 30.8279343630687 ,,,,,,,,, 671.938461538462 , 28.6827712491953 ,,,,, 677.2 , 36.9363033919555 , 660.307692307692 , 25.9020786061372 ,,,,, 680.8 , 31.2565483291718 ,,, 703.853846153846 , 68.4384661819816 ,,
,,,,,, 697 , 55.3202691964501 , 723.307692307692 , 75.2118332193792 , 742 , 79.5445641380483 ,,,,,,, 690.7 , 48.7563246082517 , 607.415384615385 , 16.7633992492517 ,,,,, 650.2 , 20.2158179448208 , 671.2 , 31.1399294713967 ,,,,,,,,, 672.4 , 28.9918273280841 ,,,,, 677.938461538462 , 37.5772369266276 , 661 , 26.2589517882346 ,,,,, 681.538461538462 , 31.7999973527653 ,,, 704.2 , 68.77537961005 ,,
,,,,,, 697.553846153846 , 55.8901312281342 , 724 , 75.5406586221426 , 744.215384615385 , 79.8102371122493 ,,,,,,, 691.253846153846 , 49.3537041165296 , 608.8 , 16.6032492639303 ,,,,, 651.307692307692 , 20.6131297830694 , 671.938461538462 , 31.6495726944708 ,,,,,,,,, 673.138461538462 , 29.4970155430697 ,,,,, 678.4 , 37.9838995797009 , 662.107692307692 , 26.8500546339017 ,,,,, 682 , 32.1461043060231 ,,, 704.753846153846 , 69.3039761004778 ,,
,,,,,, 697.9 , 56.243484537707 , 725.107692307692 , 76.0273743546055 , 745.6 , 79.9949165611511 ,,,,,,, 691.6 , 49.7274683388996 , 611.015384615385 , 16.3691952217385 ,,,,, 652 , 20.8721004533392 , 672.4 , 31.9746640487183 ,,,,,,,,, 673.6 , 29.8194857333811 ,,,,, 679.138461538462 , 38.6441041851973 , 662.8 , 27.2322307051544 ,,,,, 682.738461538461 , 32.7101967335683 ,,, 705.1 , 69.6276500720988 ,,
,,,,,, 698.453846153846 , 56.8039769677052 , 725.8 , 76.3076078947473 , 747.815384615385 , 80.3273779322391 ,,,,,,, 692.153846153846 , 50.3258093050351 , 612.4 , 16.238085134374 ,,,,, 653.107692307692 , 21.3039536822108 , 673.138461538462 , 32.5053640293462 ,,,,,,,,, 674.338461538462 , 30.3462684724023 ,,,,, 679.6 , 39.0625873630752 , 663.538461538462 , 27.6508221160631 ,,,,, 683.2 , 33.0691974987617 ,,, 705.653846153846 , 70.1345331085465 ,,
,,,,,, 698.8 , 57.1493885630475 , 726.907692307692 , 76.7190611625672 , 749.2 , 80.5614075044395 ,,,,,,, 692.5 , 50.6997936245729 , 614.615384615385 , 16.0546847364649 ,,,,, 653.8 , 21.5850486115454 , 673.6 , 32.8436693207148 ,,,,,,,,, 674.8 , 30.6823063283171 ,,,,, 680.338461538462 , 39.7413000613792 , 664 , 27.9182247410971 ,,,,, 683.938461538462 , 33.653878235184 ,,, 706 , 70.4443245141883 ,,
,,,,,, 699.353846153846 , 57.6931077245161 , 727.6 , 76.9539934357395 , 751.415384615385 , 80.9823978131054 ,,,,,,, 693.053846153846 , 51.2978647482417 , 616 , 15.9575104246083 ,,,,, 654.907692307692 , 22.053168414905 , 674.338461538462 , 33.3955754572242 ,,,,,,,,, 675.538461538462 , 31.2308879942866 ,,,,, 680.8 , 40.171072090279 , 664.738461538461 , 28.3553971044569 ,,,,, 684.4 , 34.0257043831106 ,,, 706.454437869823 , 70.8426748557226 ,,
,,,,,, 699.7 , 58.0293273798765 , 728.707692307692 , 77.2960516484041 , 752.8 , 81.2763676853482 ,,,,,,, 693.4 , 51.6712854128267 , 618.215384615385 , 15.8315163346181 ,,,,, 655.6 , 22.3574760261653 , 674.8 , 33.7471620106895 ,,,,,,,,, 676 , 31.5805934599366 ,,,,, 681.353846153846 , 40.6923022245142 , 665.2 , 28.6344968336551 ,,,,, 685.138461538462 , 34.6308060551951 ,,, 706.738461538462 , 71.0867603162232 ,,
