Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 464	 19.4525556591816	 80.537229905895	 9.40033121171305E-02
 464.2	 19.6151456311054	 80.374678217948	 9.48807527731561E-02
 464.4	 19.8043675008157	 80.1854979260075	 9.59041696236862E-02
 464.6	 20.0204937446483	 79.9694165705563	 9.70760724348098E-02
 464.8	 20.2637186179718	 79.7262399029552	 9.83987178821278E-02
 465	 20.5341559784532	 79.4558540619886	 9.98740998013662E-02
 465.2	 20.8318376398457	 79.1582272199601	 .101503940554703
 465.4	 21.1567122839878	 78.8334106706452	 .103289683593173
 465.6	 21.5086449518724	 78.4815393382518	 .10523248728519
 465.8	 21.8874171272849	 78.1028316938834	 .107333220069766
 466	 22.2927274187869	 77.6975890737323	 .10959245698054
 466.2	 22.7241928378847	 77.2661944011614	 .112010477573488
 466.4	 23.1813506632333	 76.8091103228209	 .11458726527739
 466.6	 23.6636608728827	 76.3268767767914	 .117322508172001
 466.8	 24.1705091190013	 75.8201080183135	 .120215601184656
 467	 24.701210212418	 75.2894891357579	 .123265649681943
 467.2	 25.2550120778244	 74.7357720959879	 .126471474419462
 467.4	 25.8311001347187	 74.1597713640287	 .12983161779956
 467.6	 26.4286020542729	 73.5623591468536	 .133344351374805
 467.8	 27.0465928383207	 72.9444603150819	 .137007684523704
 468	 27.6841001637045	 72.3070470593437	 .140819374215244
 468.2	 28.3401099332621	 71.6511333400243	 .144776935770113
 468.4	 29.0135719738417	 70.9777691899893	 .148877654519317
 468.6	 29.7034058218384	 70.2880349297925	 .15311859825511
 468.8	 30.4085065378371	 69.5830353537733	 .157496630365063
 469	 31.1277504939323	 68.863893943465	 .162008423537441
 469.2	 31.8600010801175	 68.1317471619177	 .166650473924969
 469.4	 32.6041142796582	 67.387738879013	 .171419115654447
 469.6	 33.3589440675105	 66.6330149737051	 .176310535571432
 469.8	 34.1233475904661	 65.8687181545022	 .181320788112201
 470	 34.8961900927034	 65.0959830345029	 .18644581019947
 470.2	 35.6763495556516	 64.3159314920815	 .191681436063458
 470.4	 36.4627210264291	 63.5296683429528	 .197023411895991
 470.6	 37.254220614495	 62.7382773439802	 .202467410252151
 470.8	 38.0497891414205	 61.9428175438167	 .208009044121269
 471	 38.8483954337876	 61.1443199903715	 .213643880596821
 471.2	 39.6490392540603	 60.3437848002555	 .219367454082849
 471.4	 40.4507538687758	 59.5421785908622	 .225175278982539
 471.6	 41.2526082575501	 58.7404322715864	 .231062861822856
 471.8	 42.0537089700994	 57.9394391869827	 .237025712777019
 472	 42.8532016417688	 57.140053601375	 .243059356554423
 472.2	 43.6502721808833	 56.3430895116024	 .249159342635068
 472.4	 44.4441476436111	 55.5493197722138	 .255321254832614
 472.6	 45.2340968139602	 54.7594755154953	 .261540720176781
 472.8	 46.0194305080271	 53.9742458472103	 .267813417111995
 473	 46.7995016227129	 53.1942777978431	 .274135083014739
 473.2	 47.5737049498237	 52.4201765084315	 .280501521037096
 473.4	 48.3414767768576	 51.6525056296857	 .286908606288557
 473.6	 49.1022942958208	 50.8917879130593	 .293352291372017
 473.8	 49.855674841204	 50.1385059726386	 .299828611293358
 474	 50.6011749777955	 49.3931031971806	 .306333687766875
 474.2	 51.3383894583336	 48.6559847922956	 .312863732941129
 474.4	 52.0669500701952	 47.9275189335854	 .319415052571794
 474.6	 52.7865243893384	 47.2080380125151	 .325984048669454
 474.8	 53.4968144586651	 46.49783995786	 .332567221651362
 475	 54.1975554068343	 45.7971896166956	 .339161172026915
 475.2	 54.8885140223631	 45.1063201800973	 .345762601646797
 475.4	 55.5694872966538	 44.4254346399117	 .352368314545916
 475.6	 56.2403009483677	 43.7547072641814	 .35897521740997
 475.8	 56.9008079403609	 43.0942850800092	 .365580319694974
 476	 57.5508869992278	 42.4442893538156	 .372180733428522
 476.2	 58.1904411463602	 41.804817060086	 .378773672720645
 476.4	 58.8193962483406	 41.1759423307854	 .38535645301122
 476.6	 59.4376995934547	 40.5577178786607	 .39192649007976
 476.8	 60.0453185001422	 39.9501763886097	 .398481298842337
 477	 60.6422389622941	 39.3533318722085	 .40501849195913
 477.2	 61.2284643354642	 38.7671809813326	 .411535778274799
 477.4	 61.8040140672892	 38.1917042775759	 .41803096111262
 477.6	 62.3689224747142	 37.6268674548691	 .424501936442125
 477.8	 62.9232375699694	 37.0726225133572	 .430946690938484
 478	 63.4670199366812	 36.5289088831477	 .437363299950831
 478.2	 64.0003416569726	 35.9956544970765	 .443749925395271
 478.4	 64.5232852899683	 35.4727768120772	 .45010481358726
 478.6	 65.0359429017114	 34.9601837791459	 .456426293026789
 478.8	 65.5384151461447	 34.457774762247	 .462712772148613
 479	 66.0308103965296	 33.9654414067896	 .468962737048895
 479.2	 66.5132439263921	 33.4830684585826	 .47517474919829
 479.4	 66.985837138895	 33.0105345343705	 .481347443150817
 479.6	 67.448716843343	 32.547712845242	 .487479524256766
 479.8	 67.9020145773844	 32.0944718743481	 .493569766387041
 480	 68.3458659733674	 31.6506760104714	 .499617009675628
 480.2	 68.780410167205	 31.2161861390928	 .505620158285928
 480.4	 69.2057892480573	 30.7908601926449	 .511578178206228
 480.6	 69.6221477470831	 30.3745536617016	 .517490095078709
 480.8	 70.0296321634951	 29.9671200688695	 .523354992065907
 481	 70.4283905261463	 29.568411407151	 .529172007757996
 481.2	 70.818571988874	 29.1782785445559	 .53494033412364
 481.4	 71.200326457854	 28.7965715967054	 .540659214506827
 481.6	 71.5738042492396	 28.4231402691551	 .54632794167158
 481.8	 71.9391557753966	 28.0578341711268	 .551945855896075
 482	 72.2965312580912	 27.7005031022887	 .55751234311737
 482.2	 72.6460804670335	 27.3509973141854	 .563026833127602
 482.4	 72.9879524822309	 27.0091677478587	 .568488797822218
 482.6	 73.3222954786647	 26.6748662491492	 .573897749500572
 482.8	 73.6492565318623	 26.3479457631045	 .579253239219013
 483	 73.9689814429903	 26.0282605088686	 .584554855196291
 483.2	 74.281614582165	 25.7156661363565	 .589802221271073
 483.4	 74.5872987487285	 25.410019865965	 .59499499541104
 483.6	 74.8861750473061	 25.1111806125034	 .600132868273055
 483.8	 75.1783827785177	 24.8190090944728	 .60521556181365
 484	 75.464059343279	 24.5333679297571	 .610242827949065
 484.2	 75.7433401596784	 24.2541217187398	 .61521444726389
 484.4	 76.0163585914825	 23.9811371157917	 .620130227767399
 484.6	 76.2832458873725	 23.7142828900322	 .624990003696519
 484.8	 76.5441311300651	 23.4534299762041	 .629793634364354
 485	 76.7991411945273	 23.1984515164582	 .634541003053129
 485.2	 77.0484007145411	 22.9492228937861	 .639232015950448
 485.4	 77.2920320569198	 22.7056217578046	 .643866601127628
 485.6	 77.5301553027288	 22.4675280435353	 .648444707558986
 485.8	 77.7628882348945	 22.2348239837967	 .652966304180795
 486	 77.9903463316423	 22.0073941157685	 .657431378988806
 486.2	 78.212642765226	 21.7851252822642	 .661839938173048
 486.4	 78.4298884054619	 21.5679066281999	 .666192005288752
 486.6	 78.6421918276056	 21.3556295927211	 .670487620462207
