Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 479.2	 59.6390512477658	 35.9727706333122	 .444026111405299
 479.4	 59.7064557632565	 35.9125114723146	 .444754222263842
 479.6	 59.7734752337562	 35.8526490013799	 .445478750618776
 479.8	 59.8401061408922	 35.793186015055	 .446199642566285
 480	 59.9063451007573	 35.7341251762937	 .446916845597483
 480.2	 59.9721888631286	 35.6754690174268	 .447630308603184
 480.4	 60.037562033965	 35.6172884445838	 .448339146590337
 480.6	 60.1024638394371	 35.5595831334685	 .449043338924982
 480.8	 60.1669645659786	 35.5022857453781	 .449743684842147
 481	 60.2310616389001	 35.4453981645217	 .450440140776658
 481.2	 60.294752609556	 35.3889221531077	 .451132664547739
 481.4	 60.3580351543948	 35.3328593524406	 .45182121536056
 481.6	 60.4209070739906	 35.2772112840317	 .452505753807393
 481.8	 60.4833662920559	 35.2219793507226	 .453186241868393
 482	 60.5454108544412	 35.1671648378193	 .453862642912012
 482.2	 60.6070389281163	 35.1127689142368	 .454534921695045
 482.4	 60.668248800141	 35.0587926336536	 .455203044362324
 482.6	 60.7290388766208	 35.0052369356724	 .455866978446064
 482.8	 60.7894076816526	 34.9521026469899	 .45652669286487
 483	 60.8493538562597	 34.8993904825712	 .457182157922411
 483.2	 60.9088761573175	 34.84710104683	 .457833345305772
 483.4	 60.9679734564703	 34.7952348348129	 .458480228083487
 483.6	 61.0266447390419	 34.7437922333869	 .459122780703259
 483.8	 61.0848891029382	 34.6927735224301	 .459760978989376
 484	 61.1427057575456	 34.6421788760235	 .460394800139841
 484.2	 61.2000940226234	 34.592008363644	 .461024222723199
 484.4	 61.2570533271937	 34.542261951359	 .461649226675079
 484.6	 61.3135832084261	 34.4929395030183	 .462269793294477
 484.8	 61.3696833105218	 34.4440407814473	 .462885905239746
 485	 61.4253533835947	 34.3955654496382	 .463497546524334
 485.2	 61.4805932825523	 34.3475130719381	 .464104702512263
 485.4	 61.5354029659747	 34.2998831152356	 .464707359913343
 485.6	 61.589782494995	 34.2526749501444	 .465305506778154
 485.8	 61.6437320321798	 34.2058878521824	 .465899132492777
 486	 61.6972518404104	 34.1595210029477	 .46648822777329
 486.2	 61.7503422817666	 34.1135734912901	 .467072784660026
 486.4	 61.8030038164112	 34.0680443144778	 .467652796511623
 486.6	 61.8552370014782	 34.0229323793587	 .468228257998828
 486.8	 61.9070424899632	 33.9782365035173	 .468799165098102
 487	 61.9584210296173	 33.9339554164249	 .469365515085006
 487.2	 62.0093734618443	 33.8900877605847	 .469927306527381
 487.4	 62.059900720602	 33.8466320926704	 .47048453927832
 487.6	 62.1100038313076	 33.8035868846589	 .471037214468949
 487.8	 62.1596839097473	 33.7609505249559	 .471585334501004
 488	 62.2089421609903	 33.7187213195157	 .472128903039224
 488.2	 62.2577798783088	 33.6768974929536	 .472667925003551
 488.4	 62.3061984421009	 33.6354771896521	 .473202406561151
 488.6	 62.3541993188207	 33.5944584748597	 .473732355118249
 488.8	 62.401784059912	 33.5538393357826	 .474257779311793
 489	 62.4489543007487	 33.5136176826708	 .474778689000941
 489.2	 62.4957117595791	 33.473791349895	 .475295095258377
 489.4	 62.542058236477	 33.4343580970183	 .475807010361463
 489.6	 62.5879956122977	 33.3953156098606	 .476314447783221
 489.8	 62.6335258476391	 33.3566615015557	 .476817422183157
 490	 62.6786509818093	 33.3183933136016	 .477315949397928
 490.2	 62.7233731317985	 33.2805085169044	 .477810046431845
 490.4	 62.7676944912572	 33.2430045128155	 .478299731447231
 490.6	 62.8116173294792	 33.2058786341618	 .478785023754617
